uuid,ich_public_ref,inscription_year,title_en,countries,type_acronym,type_of_element_en,concepts_primary_names,concepts_secondary_names,http_url_en
1ac0d206-07f4-4801-b514-98a1534678fd,179,2009,Âşıklık (minstrelsy) tradition,TR,RL,Representative List,Plucked string instruments; Poetry; Story telling; Vocal music,Apprenticeship; Bard; Costumes; Emotions; Improvisation; Instrumental music; Nomads; Oral tradition; Percussion instruments; Riddle; Satire; Social values; Urban spaces; Wedding,https://ich.unesco.org/en/RL/00179
13aa1b9a-f07a-410f-a51e-294609a1e0cf,314,2009,Suiti cultural space,LV,USL,Urgent Safeguarding List,Cultural space; Religious groups,Catholicism; Costumes; Family education; Food customs; Humour (literary); Improvisation; Instrumental music; Local languages; Polyphonic singing; Religious practice; Vocal music; Weaving; Wedding,https://ich.unesco.org/en/USL/00314
67a912cb-d13c-4cb0-8dc1-45630b59f75d,310,2009,"Mongol Tuuli, Mongolian epic",MN,USL,Urgent Safeguarding List,Epic poetry; Vocal music,Bard; Bowed string instruments; Family; Festivals; Improvisation; Memorization; Mythology; Nomads; Oral history; Oral tradition; Plucked string instruments; Religious belief; Social values; Sports competitions; Technical skills; Throat singing; Wedding,https://ich.unesco.org/en/USL/00310
50e244b3-3feb-4def-8282-9364a858a0ca,312,2009,Traditional music of the Tsuur,MN,USL,Urgent Safeguarding List,Instrumental music; Vocal music; Woodwind instruments,Apprenticeship; Emotions; Festivals; Instrument making; Nomads; Oral tradition; Shamanism; Throat singing; Wedding,https://ich.unesco.org/en/USL/00312
20d10427-9612-468f-b7c4-a11c6e4a4420,299,2009,"Safeguarding intangible cultural heritage of Aymara communities in Bolivia, Chile and Peru",BO; CL; PE,Art18,Register of Good Safeguarding Practices,Cultural property preservation; Inventories; Technical skills,Instrumental music; Oral tradition; Textile arts,https://ich.unesco.org/en/Art18/00299
e2bf0b2d-d197-4f6c-94a7-13a34bec911b,1853,2021,Joumou soup,HT,RL,Representative List,Colonial history; Food preparation,Beverages; Conflict resolution; Cultural identity; Family; New year; Periodic element; Slavery; Social gathering; Social inclusion,https://ich.unesco.org/en/RL/01853
a6bd889f-9caa-4cf5-9827-77382a9beb04,8,2008,Georgian polyphonic singing,GE,RL,Representative List,Polyphonic singing; Vocal music,Everyday life; Feasts; Festivals; Orthodox Churches; Religious music; Traditional medicine; Work songs,https://ich.unesco.org/en/RL/00008
d6cd3afa-4c90-4112-93d8-0f3195893c5a,11,2008,"Opera dei Pupi, Sicilian puppet theatre",IT,RL,Representative List,Puppets; Theatre,Costumes; Craft workers; Drama education; Epic poetry; Family; Folk literature; Handicrafts; Improvisation; Know-how transfer; Saints; Wood carving,https://ich.unesco.org/en/RL/00011
02ff5f0a-33fc-4fd4-8caa-dff50da66a3e,12,2008,Nôgaku theatre,JP,RL,Representative List,Masks; Theatre; Vocal music,Costumes; Dance; Drama education; Emotions; Folk literature; Humour (literary); Instrumental music; Legendary creatures; Legends; Orchestras; Percussion instruments; Representative literary works,https://ich.unesco.org/en/RL/00012
7e68c3f9-350a-4713-8a6a-46aa949fae6a,39,2008,Azerbaijani Mugham,AZ,RL,Representative List,Instrumental music; Vocal music,Bowed string instruments; Contests; Improvisation; Music education; Oral tradition; Percussion instruments; Plucked string instruments; Religious practice; Sufism; Wedding,https://ich.unesco.org/en/RL/00039
b4759e50-8de5-4a2f-9607-b31561a59c3f,33,2008,Carnival of Binche,BE,RL,Representative List,Carnival; Masks; Procession,Costumes; Dance; Fanfare; Festivals; Handicrafts; Idiophones; Percussion instruments; Performing arts; Transvestism; Urban spaces,https://ich.unesco.org/en/RL/00033
ecdf1afb-90f9-4a83-af2c-9e3b14bbd5bd,37,2008,"Arts of the Meddah, public storytellers",TR,RL,Representative List,Oral tradition; Satire; Story telling,Bard; Community education; Drama; Epic poetry; Humour (literary); Legends; Moral values; Performing arts; Social criticism; Theatre; Urban spaces,https://ich.unesco.org/en/RL/00037
11288068-89a9-4af6-8903-4e4bfad10891,54,2008,Indigenous festivity dedicated to the dead,MX,RL,Representative List,Religious practice; Rituals; Veneration of the dead,Agricultural ritual; Christianity; Family; Festivals; Food preparation; Handicrafts; Offering; Religious syncretism,https://ich.unesco.org/en/RL/00054
60093c68-cd9f-4ef9-9fbf-0c610e1b43ad,60,2008,Royal ballet of Cambodia,KH,RL,Representative List,Aristocracy; Dance,Choreography; Costumes; Emotions; Festivals; Funeral; Idiophones; Masks; Orchestras; Percussion instruments; Physical education; Post-conflict; Reconstruction; Wedding; Wind instruments,https://ich.unesco.org/en/RL/00060
fa01da2c-84d1-4432-a323-2a099bdf91e9,99,2008,Fujara and its music,SK,RL,Representative List,Vocal music; Woodwind instruments,Festivals; Handicrafts; Instrument making; Instrumental music; Wood carving,https://ich.unesco.org/en/RL/00099
869b0fc3-01b0-4a30-9df3-cbf7d3a94970,63,2008,Wayang puppet theatre,ID,RL,Representative List,Puppets; Shadow play; Theatre,Costumes; Craft workers; Epic poetry; Instrumental music; Know-how transfer; Leather; Memorization; Moral values; Musical instruments; Oral tradition; Satire; Story telling; Vocal music; Wood carving,https://ich.unesco.org/en/RL/00063
23ea402c-4ce8-4fda-b1cc-d84913c2c43c,72,2008,"Lakalaka, dances and sung speeches of Tonga",TO,RL,Representative List,Dance; Instrumental music; Polyphonic singing; Vocal music,Body percussion; Choreography; Costumes; Festivals; Legends; Monarchy; Moral values; Oral history; Poetry,https://ich.unesco.org/en/RL/00072
4ecbafcb-0aed-41ec-8b30-432391aab218,87,2008,Baltic song and dance celebrations,EE; LV; LT,RL,Representative List,Choir singing; Dance; Vocal music,Costumes; Festivals; Folk art; Handicrafts; Instrumental music; Performing arts,https://ich.unesco.org/en/RL/00087
c1a70929-53c4-4107-875c-7088db2361b0,89,2008,Shashmaqom music,UZ; TJ,RL,Representative List,Instrumental music; Vocal music,Mathematics; Music education; Musical notation; Musicology; Oral tradition; Orchestras; Percussion instruments; Poetry; Religious belief; String instruments; Sufism; Wind instruments,https://ich.unesco.org/en/RL/00089
9381f1a8-7d5e-4c8d-a7bc-19900eb568cc,100,2008,Mevlevi Sema ceremony,TR,RL,Representative List,Religious practice; Ritual dance; Sufism,Church and State; Ethics; Fraternity; Idiophones; Initiation rites; Percussion instruments; Poetry; Religious groups; Religious music; Spiritual retreat; String instruments; Vocal music; Woodwind instruments,https://ich.unesco.org/en/RL/00100
3fdf2d1d-881c-4ca1-b85b-9d810c2b2814,90,2008,Căluş ritual,RO,RL,Representative List,Magic; Ritual dance; Rituals,Costumes; Fertility ritual; Festivals; Initiation rites; Instrumental music; Procession; Ritual purification; Stick; String instruments; Symbols; Traditional medicine; Vocal music,https://ich.unesco.org/en/RL/00090
3e2d4636-8291-47c9-984c-7506a012ffeb,101,2008,Samba de Roda of the Recôncavo of Bahia,BR,RL,Representative List,Dance; Instrumental music; Poetry,Animism; Catholicism; Choreography; Festivals; Improvisation; Instrument making; Percussion instruments; Religious practice; Religious syncretism; Slavery; String instruments; Vocal music,https://ich.unesco.org/en/RL/00101
8c989deb-80d7-40b7-9db2-70d42cc38b4a,107,2008,Baul songs,BD,RL,Representative List,Instrumental music; Vocal music,Bard; Buddhism; Dance; Hinduism; Interfaith practices; Oral tradition; Percussion instruments; Philosophy; Plucked string instruments; Poetry; Religious education; Religious syncretism; Story telling; Sufism,https://ich.unesco.org/en/RL/00107
46702c5f-8204-4572-b1df-48d0d229a1f1,109,2008,Uyghur Muqam of Xinjiang,CN,RL,Representative List,Dance; Instrumental music; Vocal music,Bard; Bowed string instruments; Choreography; Folk art; Percussion instruments; Plucked string instruments; Poetry; Proverbs; Trade routes; Woodwind instruments,https://ich.unesco.org/en/RL/00109
8be26ea8-579b-4cf1-86db-1c77f2d9c3d7,115,2008,"Urtiin Duu, traditional folk long song",CN; MN,RL,Representative List,Instrumental music; Vocal music,Archery; Bowed string instruments; Equestrian games; Improvisation; Nomads; Rural population; Sports competitions; Wedding; Wrestling,https://ich.unesco.org/en/RL/00115
36618291-ac4c-4d29-bcd0-e0dca353196b,850,2012,"Al ‘azi, elegy, processional march and poetry",OM,RL,Representative List,Poetry; Vocal music,Bladed weapons; Conflict resolution; Contests; Improvisation; Memorization; Procession,https://ich.unesco.org/en/RL/00850
f0cdc3c5-08f8-4be6-ad53-543f25341a25,139,2008,Barkcloth making in Uganda,UG,RL,Representative List,Clothing; Technical skills; Woodworking,Costumes; Funeral; Handicrafts; Interior architecture; Monarchy; Natural dyes; Religious practice; Rituals; Social status; Traditional medicine; Traditional tools,https://ich.unesco.org/en/RL/00139
9186464d-0fcf-4888-a287-2e78541306fc,155,2008,Albanian folk iso-polyphony,AL,RL,Representative List,Polyphonic singing; Vocal music,Costumes; Festivals; Funeral; Social participation; Wedding,https://ich.unesco.org/en/RL/00155
6e9089b1-717c-449b-9a47-f1c87e84aa5c,163,2008,Kabuki theatre,JP,RL,Representative List,Theatre,Actors; Costumes; History; Idiophones; Instrumental music; Makeup; Moral values; Percussion instruments; Plucked string instruments; Stage equipment; Transvestism; Vocal music; Woodwind instruments,https://ich.unesco.org/en/RL/00163
1abb37df-e2f0-4cd6-91b8-294a4589b3d2,166,2008,Taquile and its textile art,PE,RL,Representative List,Clothing; Weaving,Calendars; Costumes; Handicrafts education; Hats; Oral tradition; Rituals; Textile arts; Tourism,https://ich.unesco.org/en/RL/00166
1d0c5d35-c0e9-4a91-89a2-7afd99923e89,167,2008,Mak Yong theatre,MY,RL,Representative List,Dance; Theatre; Vocal music,Bowed string instruments; Costumes; Entertainment; Folk literature; Idiophones; Improvisation; Instrumental music; Offering; Oral tradition; Percussion instruments; Shamanism; Traditional medicine; Trance; Woodworking,https://ich.unesco.org/en/RL/00167
70ef2f6f-2ab8-44e4-afc3-e3b6cc006552,321,2010,Watertight-bulkhead technology of Chinese junks,CN,USL,Urgent Safeguarding List,Shipbuilding; Technical skills,Apprenticeship; Carpentry; Craft workers; Family; Know-how transfer; Navigation; Raw materials; Religious practice; Sailing; Technical drawing; Traditional tools; Transport safety; Woodworking,https://ich.unesco.org/en/USL/00321
93159020-e05c-4a4d-9493-61fd0e5618ec,434,2010,Armenian cross-stones art. Symbolism and craftsmanship of Khachkars,AM,RL,Representative List,Orthodox Churches; Sculpture,Apprenticeship; Christianity; Craft workers; Engraving; Family; Funeral; Geometry; Handicrafts; Pattern; Religious art; Ritual items; Rock paintings; Saints; Symbols; Traditional tools,https://ich.unesco.org/en/RL/00434
4eb23ad6-216b-4365-b9dc-5dd08fe1b6ff,403,2010,"Houtem Jaarmarkt, annual winter fair and livestock market at Sint-Lievens-Houtem",BE,RL,Representative List,Fair,Brewing; Family; Farmers; Food customs; Handicrafts; Religious practice; Saints; Urban spaces,https://ich.unesco.org/en/RL/00403
8c96696d-8762-4f98-a90b-e0e252756f86,1747,2021,Fjiri,BH,RL,Representative List,Musical performances; Work songs,Festivals; Islam; Musical instruments; Percussion instruments; Poetry; Ritual dance; Vocal music,https://ich.unesco.org/en/RL/01747
164b10a2-7e83-4ea7-8efc-bb814bdb6925,401,2010,"Krakelingen and Tonnekensbrand, end-of-winter bread and fire feast at Geraardsbergen",BE,RL,Representative List,Festivals; Procession,Bread; Catholicism; Costumes; Dance; Fair; Fermented beverages; Fertility ritual; Float; Food customs; Historical reenactment; Jewelry; Knights; Legends; Religious practice; Wind instruments,https://ich.unesco.org/en/RL/00401
01aa390e-a38b-488e-b8a1-eb3c7419c386,425,2010,Acupuncture and moxibustion of traditional Chinese medicine,CN,RL,Representative List,Health; Holism; Traditional medicine,Apprenticeship; Calendars; Cosmology; Diseases; Medical treatment; Needle; Philosophy; Representative literary works; Spiritual knowledge; Taoism; Traditional tools,https://ich.unesco.org/en/RL/00425
55c0f7c3-7f0c-4b38-a685-1cfbf9db01d2,435,2010,"Wayuu normative system, applied by the Pütchipü’üi (palabrero)",CO,RL,Representative List,Conflict resolution; Customary law; Rituals,Clans; Community leaders; Diplomacy; Family; Jewelry; Legislation; Matriarchy; Moral values; Offering; Oral tradition; Peace,https://ich.unesco.org/en/RL/00435
9f34493a-901b-424c-b2c7-38a6963f3d5c,397,2010,Shrovetide door-to-door processions and masks in the villages of the Hlinecko area,CZ,RL,Representative List,Carnival; Masks; Procession,Alcoholic beverages; Costumes; Dance; Fanfare; Festivals; Food; Handicrafts; Houses; Humour (literary); Offering; Rituals; Wind instruments,https://ich.unesco.org/en/RL/00397
a0f643ad-71dd-475d-aeaa-2ea899d8485a,441,2010,"Compagnonnage, network for on-the-job transmission of knowledge and identities",FR,RL,Representative List,Craft workers; Fraternity; Handicrafts; Know-how transfer; Technical skills,Apprenticeship; Culture of work; Food processing; Guild; Initiation rites; Leather; Metalworking; Study tours; Technical education; Textile arts; Woodworking,https://ich.unesco.org/en/RL/00441
561d4a00-7c00-4986-b68a-8eb8ba1a9e26,382,2010,Traditional skills of carpet weaving in Fars,IR,RL,Representative List,Carpets; Decorative arts; Weaving,Craft workers; Family; Gender division of labour; Imagination; Natural dyes; Natural pigments; Nomads; Pattern; Spinning; Technical skills; Trade; Women workers,https://ich.unesco.org/en/RL/00382
5e2da51b-2dbc-4613-8365-dc9dfc0fa916,405,2010,"Kumiodori, traditional Okinawan musical theatre",JP,RL,Representative List,Dance; Theatre; Vocal music,Bladed weapons; Bowed string instruments; Choreography; Costumes; Decorative arts; History; Instrumental music; Legendary creatures; Legends; Makeup; Moral values; Percussion instruments; Plucked string instruments; Poetry; Representative literary works; Transvestism; Woodwind instruments,https://ich.unesco.org/en/RL/00405
d011c56e-46b6-4dd7-92ff-6ea1ea13dc46,1877,2022,Yaldā/Chella,IR; AF,RL,Representative List,Family; Prosperity ritual; Religious practice,Food customs; Games; Instrumental music; Interfaith practices; Moral values; Nonformal education; Periodic element; Poetry; Social inclusion; Story telling; Symbols; Vocal music,https://ich.unesco.org/en/RL/01877
09adad6b-bfcd-4500-b9d7-41a41515ce59,400,2010,"Traditional Mexican cuisine - ancestral, ongoing community culture, the Michoacán paradigm",MX,RL,Representative List,Agricultural ritual; Food preparation,Family; Food customs; Technical skills; Veneration of the dead; Women workers,https://ich.unesco.org/en/RL/00400
ebe3e8c6-5966-4d5c-9af7-dd1ee377c56f,396,2010,Mongolian traditional art of Khöömei,MN,RL,Representative List,Instrumental music; Throat singing; Vocal music,Apprenticeship; Bowed string instruments; Cultural events; Emotions; Epic poetry; Nomads; Oral tradition; Plucked string instruments; Shamanism; Woodwind instruments,https://ich.unesco.org/en/RL/00396
407a3b46-4865-49ba-8445-550addfe848d,372,2010,"Al-Bar’ah, music and dance of Oman Dhofari valleys",OM,RL,Representative List,Dance; Instrumental music; Vocal music,Bladed weapons; Body percussion; Choreography; Circumcision; Costumes; Emotions; Moral values; Nomads; Percussion instruments; Poetry; Religious practice; Tribes; Wedding; Woodwind instruments,https://ich.unesco.org/en/RL/00372
3e4e5166-19fa-480f-864e-47e430dab3c4,390,2010,"Huaconada, ritual dance of Mito",PE,RL,Representative List,Dance; Masks; Rituals,Choreography; Community leaders; Costumes; Family; Humour (literary); Improvisation; Moral values; New year; Orchestras; Procession; Religious practice; Wood carving,https://ich.unesco.org/en/RL/00390
b3e64e4c-d58f-4e30-897a-3c97d7151761,461,2010,"Daemokjang, traditional wooden architecture",KR,RL,Representative List,Architecture; Technical skills; Woodworking,Aesthetics; Apprenticeship; Carpentry; Craft workers; Decorative arts; Painting; Religious belief; Restoration; Rituals; Traditional tools; Wood carving,https://ich.unesco.org/en/RL/00461
